pmid,news_mention,news_count,tier1,tier2,tier3,tier4
27088097,0.0,0.0,0.0,0.0,0.0,0.0
27087977,0.0,0.0,0.0,0.0,0.0,0.0
27087975,0.0,0.0,0.0,0.0,0.0,0.0
27087972,0.0,0.0,0.0,0.0,0.0,0.0
27087738,0.0,0.0,0.0,0.0,0.0,0.0
27087737,0.0,0.0,0.0,0.0,0.0,0.0
27087647,0.0,0.0,0.0,0.0,0.0,0.0
27087644,0.0,0.0,0.0,0.0,0.0,0.0
27087608,0.0,0.0,0.0,0.0,0.0,0.0
27087592,0.0,0.0,0.0,0.0,0.0,0.0
27087482,0.0,0.0,0.0,0.0,0.0,0.0
27087446,1.0,7.0,1.0,1.0,5.0,0.0
27087417,1.0,2.0,0.0,0.0,2.0,0.0
27087414,0.0,0.0,0.0,0.0,0.0,0.0
27087378,0.0,0.0,0.0,0.0,0.0,0.0
27087377,0.0,0.0,0.0,0.0,0.0,0.0
27087373,0.0,0.0,0.0,0.0,0.0,0.0
27087372,0.0,0.0,0.0,0.0,0.0,0.0
27087371,0.0,0.0,0.0,0.0,0.0,0.0
27087370,0.0,0.0,0.0,0.0,0.0,0.0
27087368,0.0,0.0,0.0,0.0,0.0,0.0
27087366,0.0,0.0,0.0,0.0,0.0,0.0
27087355,0.0,0.0,0.0,0.0,0.0,0.0
27087322,1.0,2.0,0.0,0.0,1.0,0.0
27087319,1.0,2.0,0.0,1.0,1.0,0.0
27087169,0.0,0.0,0.0,0.0,0.0,0.0
27087120,0.0,0.0,0.0,0.0,0.0,0.0
27087117,0.0,0.0,0.0,0.0,0.0,0.0
27087116,1.0,1.0,0.0,0.0,1.0,0.0
27087071,0.0,0.0,0.0,0.0,0.0,0.0
27087056,0.0,0.0,0.0,0.0,0.0,0.0
27087033,0.0,0.0,0.0,0.0,0.0,0.0
27087003,0.0,0.0,0.0,0.0,0.0,0.0
27086948,0.0,0.0,0.0,0.0,0.0,0.0
27086869,0.0,0.0,0.0,0.0,0.0,0.0
27086866,0.0,0.0,0.0,0.0,0.0,0.0
27086853,0.0,0.0,0.0,0.0,0.0,0.0
27086852,0.0,0.0,0.0,0.0,0.0,0.0
27086848,0.0,0.0,0.0,0.0,0.0,0.0
27086812,0.0,0.0,0.0,0.0,0.0,0.0
27086779,0.0,0.0,0.0,0.0,0.0,0.0
27086763,0.0,0.0,0.0,0.0,0.0,0.0
27086727,0.0,0.0,0.0,0.0,0.0,0.0
27086691,0.0,0.0,0.0,0.0,0.0,0.0
27086690,0.0,0.0,0.0,0.0,0.0,0.0
27086587,0.0,0.0,0.0,0.0,0.0,0.0
27086503,0.0,0.0,0.0,0.0,0.0,0.0
27086489,0.0,0.0,0.0,0.0,0.0,0.0
27086488,0.0,0.0,0.0,0.0,0.0,0.0
27086487,0.0,0.0,0.0,0.0,0.0,0.0
27086486,0.0,0.0,0.0,0.0,0.0,0.0
27086485,0.0,0.0,0.0,0.0,0.0,0.0
27086484,0.0,0.0,0.0,0.0,0.0,0.0
27086483,0.0,0.0,0.0,0.0,0.0,0.0
27086482,0.0,0.0,0.0,0.0,0.0,0.0
27086481,0.0,0.0,0.0,0.0,0.0,0.0
27086286,0.0,0.0,0.0,0.0,0.0,0.0
27086164,0.0,0.0,0.0,0.0,0.0,0.0
27086143,0.0,0.0,0.0,0.0,0.0,0.0
27086141,0.0,0.0,0.0,0.0,0.0,0.0
27086127,0.0,0.0,0.0,0.0,0.0,0.0
27086121,0.0,0.0,0.0,0.0,0.0,0.0
27086116,0.0,0.0,0.0,0.0,0.0,0.0
27086041,0.0,0.0,0.0,0.0,0.0,0.0
27086040,0.0,0.0,0.0,0.0,0.0,0.0
27086009,0.0,0.0,0.0,0.0,0.0,0.0
27085994,0.0,0.0,0.0,0.0,0.0,0.0
27085960,0.0,0.0,0.0,0.0,0.0,0.0
27085904,0.0,0.0,0.0,0.0,0.0,0.0
27085902,1.0,11.0,1.0,0.0,7.0,1.0
27085875,0.0,0.0,0.0,0.0,0.0,0.0
27085853,0.0,0.0,0.0,0.0,0.0,0.0
27085823,0.0,0.0,0.0,0.0,0.0,0.0
27085812,0.0,0.0,0.0,0.0,0.0,0.0
27085785,0.0,0.0,0.0,0.0,0.0,0.0
27085784,0.0,0.0,0.0,0.0,0.0,0.0
27085780,0.0,0.0,0.0,0.0,0.0,0.0
27085776,0.0,0.0,0.0,0.0,0.0,0.0
27085773,0.0,0.0,0.0,0.0,0.0,0.0
27085772,0.0,0.0,0.0,0.0,0.0,0.0
27085713,0.0,0.0,0.0,0.0,0.0,0.0
27085692,1.0,18.0,6.0,3.0,4.0,0.0
27085683,0.0,0.0,0.0,0.0,0.0,0.0
27085674,0.0,0.0,0.0,0.0,0.0,0.0
27085587,0.0,0.0,0.0,0.0,0.0,0.0
27085585,0.0,0.0,0.0,0.0,0.0,0.0
27085568,0.0,0.0,0.0,0.0,0.0,0.0
27085562,0.0,0.0,0.0,0.0,0.0,0.0
27085557,0.0,0.0,0.0,0.0,0.0,0.0
27085556,0.0,0.0,0.0,0.0,0.0,0.0
27085506,0.0,0.0,0.0,0.0,0.0,0.0
27085493,1.0,1.0,0.0,0.0,1.0,0.0
27085492,0.0,0.0,0.0,0.0,0.0,0.0
27085484,0.0,0.0,0.0,0.0,0.0,0.0
27085472,0.0,0.0,0.0,0.0,0.0,0.0
27085470,0.0,0.0,0.0,0.0,0.0,0.0
27085461,0.0,0.0,0.0,0.0,0.0,0.0
27085460,0.0,0.0,0.0,0.0,0.0,0.0
27085459,0.0,0.0,0.0,0.0,0.0,0.0
27085458,0.0,0.0,0.0,0.0,0.0,0.0
27085331,0.0,0.0,0.0,0.0,0.0,0.0
27085310,1.0,1.0,0.0,0.0,1.0,0.0
27085238,1.0,43.0,4.0,8.0,24.0,3.0
27085235,0.0,0.0,0.0,0.0,0.0,0.0
27085176,0.0,0.0,0.0,0.0,0.0,0.0
27085139,0.0,0.0,0.0,0.0,0.0,0.0
27085068,0.0,0.0,0.0,0.0,0.0,0.0
27084954,1.0,2.0,0.0,0.0,1.0,0.0
27084953,0.0,0.0,0.0,0.0,0.0,0.0
27084947,1.0,8.0,1.0,0.0,7.0,0.0
27084934,0.0,0.0,0.0,0.0,0.0,0.0
27084889,0.0,0.0,0.0,0.0,0.0,0.0
27084884,1.0,3.0,1.0,1.0,1.0,0.0
27084873,0.0,0.0,0.0,0.0,0.0,0.0
27084744,1.0,13.0,1.0,0.0,7.0,1.0
27084741,0.0,0.0,0.0,0.0,0.0,0.0
27084739,0.0,0.0,0.0,0.0,0.0,0.0
27084738,0.0,0.0,0.0,0.0,0.0,0.0
27084687,0.0,0.0,0.0,0.0,0.0,0.0
27084680,0.0,0.0,0.0,0.0,0.0,0.0
27084677,0.0,0.0,0.0,0.0,0.0,0.0
27084664,0.0,0.0,0.0,0.0,0.0,0.0
27084661,1.0,1.0,0.0,0.0,1.0,0.0
27084660,0.0,0.0,0.0,0.0,0.0,0.0
27084659,1.0,1.0,0.0,0.0,1.0,0.0
27084658,0.0,0.0,0.0,0.0,0.0,0.0
27084653,0.0,0.0,0.0,0.0,0.0,0.0
27084647,0.0,0.0,0.0,0.0,0.0,0.0
27084646,0.0,0.0,0.0,0.0,0.0,0.0
27084644,0.0,0.0,0.0,0.0,0.0,0.0
27084642,1.0,1.0,0.0,0.0,1.0,0.0
27084641,0.0,0.0,0.0,0.0,0.0,0.0
27084640,0.0,0.0,0.0,0.0,0.0,0.0
27084635,0.0,0.0,0.0,0.0,0.0,0.0
27084634,1.0,1.0,0.0,0.0,1.0,0.0
27084631,0.0,0.0,0.0,0.0,0.0,0.0
27084623,1.0,1.0,0.0,0.0,1.0,0.0
27084621,1.0,1.0,0.0,0.0,1.0,0.0
27084578,0.0,0.0,0.0,0.0,0.0,0.0
27084556,0.0,0.0,0.0,0.0,0.0,0.0
27084523,1.0,1.0,0.0,0.0,1.0,0.0
27084510,0.0,0.0,0.0,0.0,0.0,0.0
27084507,0.0,0.0,0.0,0.0,0.0,0.0
27084495,0.0,0.0,0.0,0.0,0.0,0.0
27084454,0.0,0.0,0.0,0.0,0.0,0.0
27084453,0.0,0.0,0.0,0.0,0.0,0.0
27084450,0.0,0.0,0.0,0.0,0.0,0.0
27084360,0.0,0.0,0.0,0.0,0.0,0.0
27084345,0.0,0.0,0.0,0.0,0.0,0.0
27084312,0.0,0.0,0.0,0.0,0.0,0.0
27084311,0.0,0.0,0.0,0.0,0.0,0.0
27084277,0.0,0.0,0.0,0.0,0.0,0.0
27084275,0.0,0.0,0.0,0.0,0.0,0.0
27084253,0.0,0.0,0.0,0.0,0.0,0.0
27084101,0.0,0.0,0.0,0.0,0.0,0.0
27084100,0.0,0.0,0.0,0.0,0.0,0.0
27084088,0.0,0.0,0.0,0.0,0.0,0.0
27084046,0.0,0.0,0.0,0.0,0.0,0.0
27084040,0.0,0.0,0.0,0.0,0.0,0.0
27083997,1.0,1.0,0.0,0.0,1.0,0.0
27083968,0.0,0.0,0.0,0.0,0.0,0.0
27083967,0.0,0.0,0.0,0.0,0.0,0.0
27083956,0.0,0.0,0.0,0.0,0.0,0.0
27083947,0.0,0.0,0.0,0.0,0.0,0.0
27083946,0.0,0.0,0.0,0.0,0.0,0.0
27083941,0.0,0.0,0.0,0.0,0.0,0.0
27083889,0.0,0.0,0.0,0.0,0.0,0.0
27083815,0.0,0.0,0.0,0.0,0.0,0.0
27083812,0.0,0.0,0.0,0.0,0.0,0.0
27083776,0.0,0.0,0.0,0.0,0.0,0.0
27083764,0.0,0.0,0.0,0.0,0.0,0.0
27083758,0.0,0.0,0.0,0.0,0.0,0.0
27083735,0.0,0.0,0.0,0.0,0.0,0.0
27083713,0.0,0.0,0.0,0.0,0.0,0.0
27083451,0.0,0.0,0.0,0.0,0.0,0.0
27083443,0.0,0.0,0.0,0.0,0.0,0.0
27083415,0.0,0.0,0.0,0.0,0.0,0.0
27083413,0.0,0.0,0.0,0.0,0.0,0.0
27083401,0.0,0.0,0.0,0.0,0.0,0.0
27083334,1.0,139.0,0.0,55.0,21.0,2.0
27083333,1.0,1.0,0.0,0.0,1.0,0.0
27083332,1.0,6.0,0.0,0.0,5.0,0.0
27083325,0.0,0.0,0.0,0.0,0.0,0.0
27083311,0.0,0.0,0.0,0.0,0.0,0.0
27083309,0.0,0.0,0.0,0.0,0.0,0.0
27083214,0.0,0.0,0.0,0.0,0.0,0.0
27083183,0.0,0.0,0.0,0.0,0.0,0.0
27083182,0.0,0.0,0.0,0.0,0.0,0.0
27083181,0.0,0.0,0.0,0.0,0.0,0.0
27083180,0.0,0.0,0.0,0.0,0.0,0.0
27083178,0.0,0.0,0.0,0.0,0.0,0.0
27083166,0.0,0.0,0.0,0.0,0.0,0.0
27083138,1.0,1.0,0.0,0.0,1.0,0.0
27083116,0.0,0.0,0.0,0.0,0.0,0.0
27083055,0.0,0.0,0.0,0.0,0.0,0.0
27082996,1.0,1.0,0.0,0.0,1.0,0.0
27082951,0.0,0.0,0.0,0.0,0.0,0.0
27082934,0.0,0.0,0.0,0.0,0.0,0.0
27082930,0.0,0.0,0.0,0.0,0.0,0.0
27082926,0.0,0.0,0.0,0.0,0.0,0.0
27082923,0.0,0.0,0.0,0.0,0.0,0.0
27082874,1.0,8.0,0.0,2.0,5.0,0.0
27082863,0.0,0.0,0.0,0.0,0.0,0.0
27082643,0.0,0.0,0.0,0.0,0.0,0.0
27082622,0.0,0.0,0.0,0.0,0.0,0.0
27082617,0.0,0.0,0.0,0.0,0.0,0.0
27082613,0.0,0.0,0.0,0.0,0.0,0.0
27082592,0.0,0.0,0.0,0.0,0.0,0.0
27082589,0.0,0.0,0.0,0.0,0.0,0.0
27082588,0.0,0.0,0.0,0.0,0.0,0.0
27082587,0.0,0.0,0.0,0.0,0.0,0.0
27082583,0.0,0.0,0.0,0.0,0.0,0.0
27082578,0.0,0.0,0.0,0.0,0.0,0.0
27082577,0.0,0.0,0.0,0.0,0.0,0.0
27082575,0.0,0.0,0.0,0.0,0.0,0.0
27082574,0.0,0.0,0.0,0.0,0.0,0.0
27082572,0.0,0.0,0.0,0.0,0.0,0.0
27082566,0.0,0.0,0.0,0.0,0.0,0.0
27082552,0.0,0.0,0.0,0.0,0.0,0.0
27082546,0.0,0.0,0.0,0.0,0.0,0.0
27082517,0.0,0.0,0.0,0.0,0.0,0.0
27082494,1.0,4.0,0.0,2.0,2.0,0.0
27082440,0.0,0.0,0.0,0.0,0.0,0.0
27082375,1.0,2.0,0.0,0.0,2.0,0.0
27082310,1.0,1.0,0.0,0.0,1.0,0.0
27082155,0.0,0.0,0.0,0.0,0.0,0.0
27082147,0.0,0.0,0.0,0.0,0.0,0.0
27082145,0.0,0.0,0.0,0.0,0.0,0.0
27082137,0.0,0.0,0.0,0.0,0.0,0.0
27082136,0.0,0.0,0.0,0.0,0.0,0.0
27082112,0.0,0.0,0.0,0.0,0.0,0.0
27082077,0.0,0.0,0.0,0.0,0.0,0.0
27082076,0.0,0.0,0.0,0.0,0.0,0.0
27082063,0.0,0.0,0.0,0.0,0.0,0.0
27082015,0.0,0.0,0.0,0.0,0.0,0.0
27081987,1.0,1.0,0.0,0.0,1.0,0.0
27081929,0.0,0.0,0.0,0.0,0.0,0.0
27081874,0.0,0.0,0.0,0.0,0.0,0.0
27081855,0.0,0.0,0.0,0.0,0.0,0.0
27081854,0.0,0.0,0.0,0.0,0.0,0.0
27081804,0.0,0.0,0.0,0.0,0.0,0.0
27081802,0.0,0.0,0.0,0.0,0.0,0.0
27081801,0.0,0.0,0.0,0.0,0.0,0.0
27081799,0.0,0.0,0.0,0.0,0.0,0.0
27081761,0.0,0.0,0.0,0.0,0.0,0.0
27081732,0.0,0.0,0.0,0.0,0.0,0.0
27081402,0.0,0.0,0.0,0.0,0.0,0.0
27081180,0.0,0.0,0.0,0.0,0.0,0.0
27081179,0.0,0.0,0.0,0.0,0.0,0.0
27081178,0.0,0.0,0.0,0.0,0.0,0.0
27081177,0.0,0.0,0.0,0.0,0.0,0.0
27081175,0.0,0.0,0.0,0.0,0.0,0.0
27081174,0.0,0.0,0.0,0.0,0.0,0.0
27081170,0.0,0.0,0.0,0.0,0.0,0.0
27081161,0.0,0.0,0.0,0.0,0.0,0.0
27081097,1.0,1.0,0.0,0.0,1.0,0.0
27081096,0.0,0.0,0.0,0.0,0.0,0.0
27080994,0.0,0.0,0.0,0.0,0.0,0.0
27080984,0.0,0.0,0.0,0.0,0.0,0.0
27080949,0.0,0.0,0.0,0.0,0.0,0.0
27080944,0.0,0.0,0.0,0.0,0.0,0.0
27080925,0.0,0.0,0.0,0.0,0.0,0.0
27080918,0.0,0.0,0.0,0.0,0.0,0.0
27080907,0.0,0.0,0.0,0.0,0.0,0.0
27080864,0.0,0.0,0.0,0.0,0.0,0.0
27080849,0.0,0.0,0.0,0.0,0.0,0.0
27080811,1.0,2.0,0.0,0.0,2.0,0.0
27080748,0.0,0.0,0.0,0.0,0.0,0.0
27080741,0.0,0.0,0.0,0.0,0.0,0.0
27080571,0.0,0.0,0.0,0.0,0.0,0.0
27080559,0.0,0.0,0.0,0.0,0.0,0.0
27080533,0.0,0.0,0.0,0.0,0.0,0.0
27080531,0.0,0.0,0.0,0.0,0.0,0.0
27080498,0.0,0.0,0.0,0.0,0.0,0.0
27080411,0.0,0.0,0.0,0.0,0.0,0.0
27080396,0.0,0.0,0.0,0.0,0.0,0.0
27080381,0.0,0.0,0.0,0.0,0.0,0.0
27080370,1.0,5.0,1.0,1.0,2.0,1.0
27080322,0.0,0.0,0.0,0.0,0.0,0.0
27080303,0.0,0.0,0.0,0.0,0.0,0.0
27080302,0.0,0.0,0.0,0.0,0.0,0.0
27080296,0.0,0.0,0.0,0.0,0.0,0.0
27080283,0.0,0.0,0.0,0.0,0.0,0.0
27080244,0.0,0.0,0.0,0.0,0.0,0.0
27080237,0.0,0.0,0.0,0.0,0.0,0.0
27080226,0.0,0.0,0.0,0.0,0.0,0.0
27080225,0.0,0.0,0.0,0.0,0.0,0.0
27080224,1.0,1.0,0.0,0.0,1.0,0.0
27080222,1.0,2.0,0.0,0.0,1.0,0.0
27080216,0.0,0.0,0.0,0.0,0.0,0.0
27080182,0.0,0.0,0.0,0.0,0.0,0.0
27080177,0.0,0.0,0.0,0.0,0.0,0.0
27080175,0.0,0.0,0.0,0.0,0.0,0.0
27080147,0.0,0.0,0.0,0.0,0.0,0.0
27080140,0.0,0.0,0.0,0.0,0.0,0.0
27080133,0.0,0.0,0.0,0.0,0.0,0.0
27080131,0.0,0.0,0.0,0.0,0.0,0.0
27080130,0.0,0.0,0.0,0.0,0.0,0.0
27080099,0.0,0.0,0.0,0.0,0.0,0.0
27080012,0.0,0.0,0.0,0.0,0.0,0.0
27080011,0.0,0.0,0.0,0.0,0.0,0.0
27079983,0.0,0.0,0.0,0.0,0.0,0.0
27079967,0.0,0.0,0.0,0.0,0.0,0.0
27079945,0.0,0.0,0.0,0.0,0.0,0.0
27079936,0.0,0.0,0.0,0.0,0.0,0.0
27079911,0.0,0.0,0.0,0.0,0.0,0.0
27079888,0.0,0.0,0.0,0.0,0.0,0.0
27079864,0.0,0.0,0.0,0.0,0.0,0.0
27079842,0.0,0.0,0.0,0.0,0.0,0.0
27079798,0.0,0.0,0.0,0.0,0.0,0.0
27079734,1.0,2.0,0.0,0.0,2.0,0.0
27079706,1.0,1.0,0.0,0.0,1.0,0.0
27079678,0.0,0.0,0.0,0.0,0.0,0.0
27079649,1.0,4.0,0.0,0.0,3.0,1.0
27079648,0.0,0.0,0.0,0.0,0.0,0.0
27079644,0.0,0.0,0.0,0.0,0.0,0.0
27079545,0.0,0.0,0.0,0.0,0.0,0.0
27079527,1.0,1.0,0.0,0.0,1.0,0.0
27079509,0.0,0.0,0.0,0.0,0.0,0.0
27079440,0.0,0.0,0.0,0.0,0.0,0.0
27079439,0.0,0.0,0.0,0.0,0.0,0.0
27079438,0.0,0.0,0.0,0.0,0.0,0.0
27079437,0.0,0.0,0.0,0.0,0.0,0.0
27079349,0.0,0.0,0.0,0.0,0.0,0.0
27079271,0.0,0.0,0.0,0.0,0.0,0.0
27079213,0.0,0.0,0.0,0.0,0.0,0.0
27079211,0.0,0.0,0.0,0.0,0.0,0.0
27079185,0.0,0.0,0.0,0.0,0.0,0.0
27079141,0.0,0.0,0.0,0.0,0.0,0.0
27078888,0.0,0.0,0.0,0.0,0.0,0.0
27078887,0.0,0.0,0.0,0.0,0.0,0.0
27078856,0.0,0.0,0.0,0.0,0.0,0.0
27078840,0.0,0.0,0.0,0.0,0.0,0.0
27078837,0.0,0.0,0.0,0.0,0.0,0.0
27078836,0.0,0.0,0.0,0.0,0.0,0.0
27078821,1.0,14.0,3.0,9.0,2.0,0.0
27078815,1.0,1.0,0.0,0.0,1.0,0.0
27078812,0.0,0.0,0.0,0.0,0.0,0.0
27078681,0.0,0.0,0.0,0.0,0.0,0.0
27078673,0.0,0.0,0.0,0.0,0.0,0.0
27078632,0.0,0.0,0.0,0.0,0.0,0.0
27078629,0.0,0.0,0.0,0.0,0.0,0.0
27078577,0.0,0.0,0.0,0.0,0.0,0.0
27078486,0.0,0.0,0.0,0.0,0.0,0.0
27078410,0.0,0.0,0.0,0.0,0.0,0.0
27078360,0.0,0.0,0.0,0.0,0.0,0.0
27078322,0.0,0.0,0.0,0.0,0.0,0.0
27078258,0.0,0.0,0.0,0.0,0.0,0.0
27078173,1.0,87.0,4.0,63.0,12.0,1.0
27078158,0.0,0.0,0.0,0.0,0.0,0.0
27078157,0.0,0.0,0.0,0.0,0.0,0.0
27078152,0.0,0.0,0.0,0.0,0.0,0.0
27078118,0.0,0.0,0.0,0.0,0.0,0.0
27078104,1.0,2.0,0.0,0.0,2.0,0.0
27078067,0.0,0.0,0.0,0.0,0.0,0.0
27078027,0.0,0.0,0.0,0.0,0.0,0.0
27078000,0.0,0.0,0.0,0.0,0.0,0.0
27077967,0.0,0.0,0.0,0.0,0.0,0.0
27077950,0.0,0.0,0.0,0.0,0.0,0.0
27077923,0.0,0.0,0.0,0.0,0.0,0.0
27077911,0.0,0.0,0.0,0.0,0.0,0.0
27077903,0.0,0.0,0.0,0.0,0.0,0.0
27077880,0.0,0.0,0.0,0.0,0.0,0.0
27077879,0.0,0.0,0.0,0.0,0.0,0.0
27077849,0.0,0.0,0.0,0.0,0.0,0.0
27077843,0.0,0.0,0.0,0.0,0.0,0.0
27077833,0.0,0.0,0.0,0.0,0.0,0.0
27077811,0.0,0.0,0.0,0.0,0.0,0.0
27077810,0.0,0.0,0.0,0.0,0.0,0.0
27077806,0.0,0.0,0.0,0.0,0.0,0.0
27077705,0.0,0.0,0.0,0.0,0.0,0.0
27077672,0.0,0.0,0.0,0.0,0.0,0.0
27077656,0.0,0.0,0.0,0.0,0.0,0.0
27077655,0.0,0.0,0.0,0.0,0.0,0.0
27077648,0.0,0.0,0.0,0.0,0.0,0.0
27077642,0.0,0.0,0.0,0.0,0.0,0.0
27077580,0.0,0.0,0.0,0.0,0.0,0.0
27077564,0.0,0.0,0.0,0.0,0.0,0.0
27077549,0.0,0.0,0.0,0.0,0.0,0.0
27077485,0.0,0.0,0.0,0.0,0.0,0.0
27077475,0.0,0.0,0.0,0.0,0.0,0.0
27077447,0.0,0.0,0.0,0.0,0.0,0.0
27077446,0.0,0.0,0.0,0.0,0.0,0.0
27077445,0.0,0.0,0.0,0.0,0.0,0.0
27077385,0.0,0.0,0.0,0.0,0.0,0.0
27077368,0.0,0.0,0.0,0.0,0.0,0.0
27077364,0.0,0.0,0.0,0.0,0.0,0.0
27077278,0.0,0.0,0.0,0.0,0.0,0.0
27077276,0.0,0.0,0.0,0.0,0.0,0.0
27077228,0.0,0.0,0.0,0.0,0.0,0.0
27077227,0.0,0.0,0.0,0.0,0.0,0.0
27077226,0.0,0.0,0.0,0.0,0.0,0.0
27077129,1.0,25.0,2.0,3.0,12.0,2.0
27077124,0.0,0.0,0.0,0.0,0.0,0.0
27077118,0.0,0.0,0.0,0.0,0.0,0.0
27077114,0.0,0.0,0.0,0.0,0.0,0.0
27077112,0.0,0.0,0.0,0.0,0.0,0.0
27077111,0.0,0.0,0.0,0.0,0.0,0.0
27077096,0.0,0.0,0.0,0.0,0.0,0.0
27076788,0.0,0.0,0.0,0.0,0.0,0.0
27076787,0.0,0.0,0.0,0.0,0.0,0.0
27076775,0.0,0.0,0.0,0.0,0.0,0.0
27076771,0.0,0.0,0.0,0.0,0.0,0.0
27940051,0.0,0.0,0.0,0.0,0.0,0.0
27939933,0.0,0.0,0.0,0.0,0.0,0.0
27939904,1.0,1.0,0.0,0.0,1.0,0.0
27939903,0.0,0.0,0.0,0.0,0.0,0.0
27939865,1.0,15.0,1.0,1.0,8.0,0.0
27939845,0.0,0.0,0.0,0.0,0.0,0.0
27939840,0.0,0.0,0.0,0.0,0.0,0.0
27939839,0.0,0.0,0.0,0.0,0.0,0.0
27939834,0.0,0.0,0.0,0.0,0.0,0.0
27939792,0.0,0.0,0.0,0.0,0.0,0.0
27939755,0.0,0.0,0.0,0.0,0.0,0.0
27939672,1.0,7.0,1.0,0.0,5.0,1.0
27939607,0.0,0.0,0.0,0.0,0.0,0.0
27939606,0.0,0.0,0.0,0.0,0.0,0.0
27939604,0.0,0.0,0.0,0.0,0.0,0.0
27939400,1.0,5.0,0.0,0.0,3.0,0.0
27939348,0.0,0.0,0.0,0.0,0.0,0.0
27939347,0.0,0.0,0.0,0.0,0.0,0.0
27939346,0.0,0.0,0.0,0.0,0.0,0.0
27939334,0.0,0.0,0.0,0.0,0.0,0.0
27939303,0.0,0.0,0.0,0.0,0.0,0.0
27939202,0.0,0.0,0.0,0.0,0.0,0.0
27939201,0.0,0.0,0.0,0.0,0.0,0.0
27939175,0.0,0.0,0.0,0.0,0.0,0.0
27939088,0.0,0.0,0.0,0.0,0.0,0.0
27938406,0.0,0.0,0.0,0.0,0.0,0.0
27938379,0.0,0.0,0.0,0.0,0.0,0.0
27938352,0.0,0.0,0.0,0.0,0.0,0.0
27938334,0.0,0.0,0.0,0.0,0.0,0.0
27936985,0.0,0.0,0.0,0.0,0.0,0.0
27936730,0.0,0.0,0.0,0.0,0.0,0.0
27936729,0.0,0.0,0.0,0.0,0.0,0.0
27936725,0.0,0.0,0.0,0.0,0.0,0.0
27936723,0.0,0.0,0.0,0.0,0.0,0.0
27936722,0.0,0.0,0.0,0.0,0.0,0.0
27936607,0.0,0.0,0.0,0.0,0.0,0.0
27936606,0.0,0.0,0.0,0.0,0.0,0.0
27936417,1.0,1.0,0.0,0.0,1.0,0.0
27935841,1.0,1.0,0.0,0.0,1.0,0.0
27935824,0.0,0.0,0.0,0.0,0.0,0.0
27935821,0.0,0.0,0.0,0.0,0.0,0.0
27935819,0.0,0.0,0.0,0.0,0.0,0.0
27935608,0.0,0.0,0.0,0.0,0.0,0.0
27935476,1.0,3.0,0.0,0.0,3.0,0.0
27935295,0.0,0.0,0.0,0.0,0.0,0.0
27935215,0.0,0.0,0.0,0.0,0.0,0.0
27934764,1.0,9.0,2.0,2.0,5.0,0.0
27933897,0.0,0.0,0.0,0.0,0.0,0.0
27933896,0.0,0.0,0.0,0.0,0.0,0.0
27933451,0.0,0.0,0.0,0.0,0.0,0.0
27933450,0.0,0.0,0.0,0.0,0.0,0.0
27933449,0.0,0.0,0.0,0.0,0.0,0.0
27933111,0.0,0.0,0.0,0.0,0.0,0.0
27932791,0.0,0.0,0.0,0.0,0.0,0.0
27932340,0.0,0.0,0.0,0.0,0.0,0.0
27932314,0.0,0.0,0.0,0.0,0.0,0.0
27932303,0.0,0.0,0.0,0.0,0.0,0.0
27932229,1.0,19.0,1.0,0.0,14.0,0.0
27932211,0.0,0.0,0.0,0.0,0.0,0.0
27932207,0.0,0.0,0.0,0.0,0.0,0.0
27931260,0.0,0.0,0.0,0.0,0.0,0.0
27931250,1.0,11.0,2.0,3.0,5.0,0.0
27931247,0.0,0.0,0.0,0.0,0.0,0.0
27931243,0.0,0.0,0.0,0.0,0.0,0.0
27931239,0.0,0.0,0.0,0.0,0.0,0.0
27931212,0.0,0.0,0.0,0.0,0.0,0.0
27931198,0.0,0.0,0.0,0.0,0.0,0.0
27930924,0.0,0.0,0.0,0.0,0.0,0.0
27930920,0.0,0.0,0.0,0.0,0.0,0.0
27930095,0.0,0.0,0.0,0.0,0.0,0.0
27930094,0.0,0.0,0.0,0.0,0.0,0.0
27929754,0.0,0.0,0.0,0.0,0.0,0.0
27929405,0.0,0.0,0.0,0.0,0.0,0.0
27929373,1.0,5.0,0.0,1.0,3.0,1.0
27929147,0.0,0.0,0.0,0.0,0.0,0.0
27928714,0.0,0.0,0.0,0.0,0.0,0.0
27928699,0.0,0.0,0.0,0.0,0.0,0.0
27927967,0.0,0.0,0.0,0.0,0.0,0.0
27927922,0.0,0.0,0.0,0.0,0.0,0.0
27927767,0.0,0.0,0.0,0.0,0.0,0.0
27927766,0.0,0.0,0.0,0.0,0.0,0.0
27927753,0.0,0.0,0.0,0.0,0.0,0.0
27927667,0.0,0.0,0.0,0.0,0.0,0.0
27927666,0.0,0.0,0.0,0.0,0.0,0.0
27927660,0.0,0.0,0.0,0.0,0.0,0.0
27927647,0.0,0.0,0.0,0.0,0.0,0.0
27927646,0.0,0.0,0.0,0.0,0.0,0.0
27927249,0.0,0.0,0.0,0.0,0.0,0.0
27927191,0.0,0.0,0.0,0.0,0.0,0.0
27927180,0.0,0.0,0.0,0.0,0.0,0.0
27927168,0.0,0.0,0.0,0.0,0.0,0.0
27927165,0.0,0.0,0.0,0.0,0.0,0.0
27926873,0.0,0.0,0.0,0.0,0.0,0.0
27926867,0.0,0.0,0.0,0.0,0.0,0.0
27926866,0.0,0.0,0.0,0.0,0.0,0.0
